key,press_time,release_time,dwell_time,flight_time
s,0.0,60.14,60.14,0.0
e,176.2,255.74,79.53,116.07
c,370.09,477.66,107.57,114.35
u,588.22,686.24,98.02,110.56
r,795.98,868.31,72.33,109.74
e,983.13,1083.14,100.01,114.82
p,1167.36,1259.9,92.54,84.22
a,1327.67,1424.62,96.95,67.77
s,1506.23,1581.81,75.59,81.61
s,1699.85,1766.32,66.47,118.04
w,1864.54,1952.45,87.91,98.22
o,2072.62,2144.97,72.35,120.17
r,2256.09,2353.76,97.67,111.12
d,2418.13,2494.63,76.5,64.37
1,2596.95,2744.55,147.6,102.32
2,2831.1,2914.21,83.11,86.55
3,3020.18,3152.94,132.77,105.97
