key,press_time,release_time,dwell_time,flight_time
s,0.0,108.15,108.15,0.0
e,209.71,360.4,150.68,101.56
c,589.03,768.93,179.9,228.64
u,852.75,980.25,127.51,83.82
r,1083.87,1200.19,116.31,103.62
e,1322.44,1484.79,162.35,122.26
p,1608.6,1714.74,106.14,123.82
a,1893.26,2076.96,183.7,178.52
s,2194.58,2373.34,178.76,117.62
s,2599.93,2758.12,158.19,226.58
w,2950.35,3063.06,112.71,192.23
o,3216.9,3394.07,177.17,153.84
r,3543.41,3771.9,228.48,149.34
d,3939.73,4044.04,104.31,167.84
1,4191.25,4335.46,144.22,147.2
2,4466.93,4637.2,170.27,131.47
3,4796.91,4990.45,193.54,159.7
