key,press_time,release_time,dwell_time,flight_time
s,0.0,81.16,81.16,0.0
e,236.2,305.59,69.39,155.04
c,417.84,531.35,113.51,112.25
u,645.91,755.06,109.15,114.56
r,922.61,1031.93,109.32,167.55
e,1146.49,1251.02,104.54,114.55
p,1410.34,1507.06,96.72,159.32
a,1638.92,1721.54,82.62,131.86
s,1862.95,1941.22,78.27,141.41
s,2065.56,2120.4,54.84,124.33
w,2290.16,2330.16,40.0,169.76
o,2446.71,2577.11,130.4,116.55
r,2689.76,2836.42,146.66,112.65
d,2944.01,3029.48,85.48,107.58
1,3171.15,3296.36,125.21,141.66
2,3445.75,3536.21,90.46,149.4
3,3676.84,3818.97,142.13,140.63
