key,press_time,release_time,dwell_time,flight_time
s,0.0,134.82,134.82,0.0
e,272.44,399.65,127.2,137.62
c,535.11,686.46,151.35,135.46
u,861.83,1051.61,189.78,175.38
r,1271.47,1452.76,181.29,219.86
e,1656.46,1844.66,188.2,203.71
p,2000.36,2175.31,174.95,155.69
a,2288.61,2476.59,187.99,113.3
s,2634.07,2841.66,207.6,157.47
s,3080.53,3171.68,91.14,238.87
w,3280.77,3412.74,131.97,109.09
o,3594.23,3752.9,158.66,181.49
r,3885.88,4036.19,150.32,132.98
d,4201.24,4404.92,203.69,165.04
1,4570.47,4713.96,143.49,165.55
2,4863.24,5109.36,246.11,149.28
3,5358.45,5571.46,213.01,249.09
