key,press_time,release_time,dwell_time,flight_time
s,0.0,165.64,165.64,0.0
e,223.06,322.5,99.43,57.42
c,450.52,579.0,128.49,128.02
u,709.4,852.68,143.29,130.39
r,975.71,1046.11,70.4,123.03
e,1121.58,1218.5,96.93,75.47
p,1289.28,1421.65,132.37,70.78
a,1520.22,1680.31,160.09,98.57
s,1847.65,1949.93,102.28,167.33
s,2047.9,2139.64,91.73,97.98
w,2239.11,2303.86,64.75,99.48
o,2416.63,2544.96,128.33,112.77
r,2644.92,2762.14,117.22,99.96
d,2936.95,3073.68,136.73,174.81
1,3216.74,3351.98,135.24,143.06
2,3547.73,3695.06,147.33,195.75
3,3777.54,3939.9,162.36,82.48
