key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,133.69,190.53,56.84,93.69
c,292.36,345.49,53.13,101.83
u,449.6,505.79,56.19,104.11
r,585.22,674.02,88.8,79.43
e,757.31,834.8,77.5,83.29
p,907.16,983.12,75.96,72.36
a,1071.72,1130.82,59.1,88.6
s,1216.64,1276.9,60.26,85.83
s,1385.24,1446.69,61.45,108.33
w,1567.34,1632.56,65.22,120.65
o,1717.84,1771.02,53.18,85.27
r,1881.3,1950.57,69.27,110.28
d,2002.79,2071.02,68.23,52.22
1,2158.87,2256.05,97.18,87.86
2,2373.58,2469.76,96.18,117.52
3,2576.56,2638.0,61.44,106.8
