key,press_time,release_time,dwell_time,flight_time
s,0.0,171.1,171.1,0.0
e,305.07,459.73,154.65,133.98
c,628.72,788.05,159.33,168.99
u,917.76,1079.6,161.85,129.71
r,1250.08,1424.53,174.45,170.47
e,1552.27,1765.24,212.97,127.74
p,1960.83,2160.71,199.87,195.6
a,2288.86,2443.15,154.29,128.16
s,2604.57,2726.6,122.03,161.42
s,2882.28,3089.14,206.85,155.68
w,3265.7,3465.73,200.04,176.56
o,3594.61,3754.17,159.56,128.88
r,3888.19,4063.63,175.44,134.01
d,4304.83,4484.99,180.17,241.2
1,4597.4,4757.21,159.81,112.4
2,4926.49,5080.41,153.92,169.28
3,5184.62,5420.94,236.32,104.2
