key,press_time,release_time,dwell_time,flight_time
s,0.0,68.23,68.23,0.0
e,186.01,283.43,97.43,117.77
c,408.96,484.1,75.14,125.53
u,594.34,680.43,86.09,110.24
r,796.53,870.54,74.02,116.1
e,974.52,1055.48,80.97,103.98
p,1181.24,1294.31,113.07,125.75
a,1377.4,1482.44,105.05,83.09
s,1585.32,1714.34,129.02,102.88
s,1842.21,1937.76,95.55,127.87
w,2074.63,2165.46,90.83,136.87
o,2259.2,2326.91,67.72,93.73
r,2413.54,2505.97,92.43,86.63
d,2594.94,2677.02,82.07,88.97
1,2769.4,2887.12,117.73,92.38
2,3038.64,3182.34,143.7,151.52
3,3324.99,3422.57,97.58,142.65
