key,press_time,release_time,dwell_time,flight_time
s,0.0,122.99,122.99,0.0
e,324.79,479.96,155.17,201.8
c,593.72,733.12,139.4,113.76
u,848.04,987.47,139.43,114.92
r,1069.73,1193.9,124.17,82.26
e,1331.77,1507.36,175.59,137.87
p,1670.42,1773.83,103.4,163.07
a,1870.1,1992.69,122.6,96.27
s,2040.49,2121.15,80.66,47.79
s,2257.4,2390.4,133.0,136.25
w,2541.81,2732.16,190.34,151.42
o,2844.18,2966.17,121.98,112.03
r,3074.69,3225.72,151.03,108.52
d,3427.2,3552.45,125.24,201.48
1,3720.84,3827.57,106.74,168.39
2,3959.73,4088.9,129.17,132.16
3,4181.13,4370.75,189.62,92.22
