key,press_time,release_time,dwell_time,flight_time
s,0.0,61.9,61.9,0.0
e,116.74,193.13,76.38,54.84
c,271.88,344.1,72.22,78.75
u,439.37,499.12,59.75,95.27
r,569.54,615.74,46.2,70.42
e,698.38,762.29,63.91,82.64
p,841.28,947.42,106.13,78.99
a,1034.28,1099.2,64.92,86.86
s,1168.28,1219.26,50.98,69.08
s,1296.82,1370.96,74.14,77.56
w,1450.09,1518.22,68.13,79.13
o,1586.32,1674.48,88.15,68.1
r,1751.66,1826.22,74.57,77.18
d,1929.87,1988.62,58.75,103.65
1,2089.0,2184.62,95.62,100.38
2,2251.05,2335.49,84.44,66.43
3,2408.16,2502.87,94.71,72.67
