key,press_time,release_time,dwell_time,flight_time
s,0.0,96.2,96.2,0.0
e,261.04,361.29,100.26,164.84
c,529.44,658.56,129.12,168.15
u,779.33,875.4,96.07,120.77
r,1005.01,1146.71,141.71,129.6
e,1236.58,1359.1,122.52,89.87
p,1445.27,1549.28,104.01,86.17
a,1620.98,1720.8,99.81,71.7
s,1911.96,2035.68,123.72,191.17
s,2211.19,2269.78,58.59,175.5
w,2431.8,2533.27,101.46,162.03
o,2741.33,2890.88,149.56,208.06
r,3069.98,3130.76,60.78,179.1
d,3320.92,3399.75,78.83,190.16
1,3567.03,3738.84,171.81,167.28
2,3875.84,4003.24,127.41,136.99
3,4133.6,4245.86,112.25,130.36
