key,press_time,release_time,dwell_time,flight_time
s,0.0,166.41,166.41,0.0
e,325.36,528.79,203.43,158.95
c,752.19,891.11,138.93,223.4
u,1059.54,1312.96,253.42,168.42
r,1495.31,1724.69,229.38,182.35
e,1901.76,2062.38,160.62,177.07
p,2499.8,2696.3,196.51,437.42
a,2938.6,3080.56,141.96,242.3
s,3325.57,3461.01,135.44,245.01
s,3609.03,3717.43,108.4,148.02
w,3880.41,4085.86,205.45,162.99
o,4244.24,4429.41,185.17,158.38
r,4606.97,4806.88,199.91,177.56
d,5035.62,5086.97,51.36,228.73
1,5241.58,5538.95,297.38,154.6
2,5755.81,5975.16,219.35,216.86
3,6238.56,6458.97,220.42,263.39
