key,press_time,release_time,dwell_time,flight_time
s,0.0,176.65,176.65,0.0
e,374.18,550.62,176.44,197.54
c,702.05,840.72,138.66,151.44
u,996.83,1207.73,210.9,156.11
r,1331.18,1474.76,143.58,123.45
e,1675.39,1859.16,183.77,200.63
p,2061.74,2282.86,221.12,202.58
a,2454.04,2650.24,196.2,171.18
s,2793.08,2986.13,193.05,142.84
s,3038.73,3196.35,157.63,52.6
w,3321.94,3492.0,170.06,125.59
o,3696.22,3884.56,188.33,204.22
r,3948.7,4153.51,204.81,64.14
d,4280.62,4401.07,120.45,127.11
1,4459.52,4696.51,236.99,58.45
2,4760.65,4985.61,224.96,64.14
3,5112.69,5333.01,220.31,127.08
