key,press_time,release_time,dwell_time,flight_time
s,0.0,71.07,71.07,0.0
e,163.39,242.17,78.77,92.32
c,299.03,410.29,111.26,56.86
u,542.34,638.16,95.82,132.05
r,766.32,876.92,110.6,128.16
e,978.36,1061.97,83.61,101.44
p,1140.25,1239.52,99.27,78.28
a,1342.82,1441.89,99.07,103.29
s,1535.02,1636.02,101.0,93.13
s,1713.04,1781.81,68.77,77.02
w,1880.72,1966.29,85.57,98.91
o,2069.35,2165.08,95.73,103.06
r,2330.97,2422.5,91.53,165.9
d,2484.59,2552.21,67.63,62.08
1,2675.36,2751.0,75.64,123.15
2,2897.15,3003.49,106.34,146.15
3,3116.89,3219.47,102.58,113.4
