key,press_time,release_time,dwell_time,flight_time
s,0.0,87.38,87.38,0.0
e,180.33,256.45,76.11,92.95
c,355.26,474.5,119.24,98.81
u,561.78,642.66,80.87,87.28
r,717.15,797.98,80.83,74.49
e,881.48,994.67,113.19,83.49
p,1072.87,1172.72,99.84,78.21
a,1248.51,1348.46,99.96,75.79
s,1430.13,1539.34,109.2,81.67
s,1707.91,1783.1,75.18,168.58
w,1888.84,2004.09,115.25,105.75
o,2076.89,2157.33,80.44,72.79
r,2208.7,2263.38,54.68,51.37
d,2324.12,2385.7,61.58,60.74
1,2470.95,2585.77,114.82,85.25
2,2677.38,2784.79,107.41,91.61
3,2881.95,2988.3,106.36,97.16
