key,press_time,release_time,dwell_time,flight_time
s,0.0,209.23,209.23,0.0
e,319.84,526.69,206.86,110.6
c,605.14,741.93,136.8,78.44
u,977.63,1142.05,164.42,235.7
r,1222.93,1360.52,137.59,80.88
e,1571.84,1715.73,143.89,211.32
p,1881.86,2041.08,159.22,166.13
a,2161.48,2309.52,148.03,120.4
s,2459.99,2532.05,72.06,150.47
s,2756.52,2941.5,184.98,224.47
w,3032.68,3148.63,115.95,91.18
o,3327.17,3444.35,117.18,178.54
r,3512.06,3673.86,161.8,67.71
d,3826.96,3981.13,154.18,153.09
1,4169.9,4377.84,207.93,188.77
2,4545.43,4623.58,78.15,167.6
3,4784.21,4925.03,140.82,160.63
