key,press_time,release_time,dwell_time,flight_time
s,0.0,115.27,115.27,0.0
e,193.34,340.34,147.0,78.07
c,451.26,605.68,154.42,110.93
u,757.92,911.7,153.78,152.24
r,1028.64,1174.66,146.02,116.94
e,1284.87,1401.83,116.96,110.21
p,1518.77,1674.08,155.3,116.95
a,1819.28,1884.07,64.79,145.21
s,1957.71,2084.42,126.71,73.64
s,2234.44,2287.05,52.61,150.02
w,2459.02,2578.35,119.33,171.97
o,2697.97,2777.64,79.67,119.62
r,2953.08,3067.58,114.5,175.44
d,3192.65,3311.65,119.0,125.07
1,3449.13,3597.86,148.73,137.49
2,3740.61,3852.38,111.77,142.75
3,3960.81,4037.27,76.46,108.43
