key,press_time,release_time,dwell_time,flight_time
s,0.0,157.27,157.27,0.0
e,273.91,415.5,141.59,116.64
c,553.34,659.59,106.25,137.84
u,817.78,967.58,149.8,158.19
r,1154.05,1324.52,170.47,186.48
e,1463.6,1618.9,155.3,139.07
p,1730.17,1892.33,162.17,111.27
a,2075.87,2244.11,168.24,183.54
s,2396.05,2474.95,78.9,151.94
s,2617.41,2745.68,128.28,142.45
w,2875.88,3077.33,201.44,130.2
o,3215.42,3284.21,68.79,138.09
r,3425.25,3502.14,76.89,141.04
d,3648.37,3868.85,220.48,146.23
1,3996.77,4190.02,193.25,127.92
2,4408.76,4644.71,235.95,218.73
3,4768.78,5022.84,254.05,124.07
