key,press_time,release_time,dwell_time,flight_time
s,0.0,65.91,65.91,0.0
e,171.45,237.46,66.02,105.54
c,304.24,371.11,66.88,66.77
u,447.76,507.07,59.31,76.65
r,590.49,655.78,65.29,83.42
e,741.33,813.07,71.75,85.54
p,886.05,973.87,87.82,72.98
a,1023.33,1097.59,74.26,49.46
s,1176.81,1246.1,69.3,79.21
s,1344.3,1414.96,70.66,98.2
w,1484.99,1536.8,51.81,70.02
o,1617.99,1689.63,71.64,81.18
r,1784.65,1839.06,54.41,95.02
d,1910.46,1971.47,61.01,71.4
1,2093.55,2173.89,80.34,122.08
2,2264.41,2349.78,85.37,90.52
3,2415.69,2518.89,103.2,65.91
