key,press_time,release_time,dwell_time,flight_time
s,0.0,52.77,52.77,0.0
e,164.8,247.69,82.89,112.03
c,373.14,447.45,74.3,125.45
u,526.99,624.02,97.02,79.55
r,696.5,809.43,112.93,72.48
e,970.32,1055.57,85.26,160.89
p,1165.93,1280.74,114.81,110.35
a,1373.47,1456.6,83.13,92.73
s,1570.79,1655.61,84.82,114.19
s,1737.83,1820.1,82.27,82.22
w,1880.17,1942.86,62.69,60.07
o,2021.97,2123.39,101.42,79.11
r,2257.3,2307.48,50.19,133.91
d,2410.59,2481.91,71.32,103.11
1,2550.15,2652.89,102.74,68.24
2,2731.32,2812.65,81.33,78.43
3,2878.78,2995.48,116.7,66.13
