key,press_time,release_time,dwell_time,flight_time
s,0.0,127.27,127.27,0.0
e,241.1,341.86,100.76,113.84
c,399.43,501.37,101.94,57.57
u,573.4,653.61,80.21,72.03
r,723.44,820.28,96.84,69.83
e,852.78,962.63,109.85,32.5
p,1022.04,1105.69,83.65,59.41
a,1228.45,1306.66,78.21,122.76
s,1372.92,1448.15,75.24,66.25
s,1539.94,1638.06,98.12,91.79
w,1774.06,1894.53,120.47,135.99
o,1957.94,2038.29,80.34,63.41
r,2140.07,2229.68,89.61,101.78
d,2332.02,2424.36,92.35,102.34
1,2479.09,2556.93,77.84,54.72
2,2664.75,2771.54,106.8,107.82
3,2888.38,3000.73,112.35,116.84
