key,press_time,release_time,dwell_time,flight_time
s,0.0,130.57,130.57,0.0
e,206.53,356.79,150.26,75.96
c,487.37,602.02,114.65,130.58
u,672.31,810.64,138.33,70.29
r,1027.54,1130.19,102.65,216.9
e,1202.66,1318.5,115.85,72.46
p,1443.25,1542.51,99.26,124.75
a,1642.6,1767.19,124.58,100.09
s,1897.51,1992.02,94.51,130.32
s,2126.71,2241.42,114.71,134.69
w,2346.88,2463.13,116.25,105.46
o,2568.06,2694.63,126.58,104.93
r,2807.6,2884.47,76.86,112.97
d,2974.57,3047.7,73.13,90.11
1,3185.83,3368.44,182.61,138.13
2,3504.92,3639.59,134.67,136.48
3,3735.41,3871.23,135.82,95.81
