key,press_time,release_time,dwell_time,flight_time
s,0.0,103.86,103.86,0.0
e,201.09,317.83,116.74,97.23
c,444.3,580.17,135.87,126.47
u,674.4,803.08,128.67,94.23
r,904.32,1030.48,126.16,101.24
e,1133.1,1300.51,167.42,102.61
p,1415.91,1522.44,106.53,115.4
a,1694.19,1816.33,122.14,171.75
s,1931.1,2044.3,113.2,114.77
s,2132.01,2262.26,130.26,87.71
w,2398.68,2548.89,150.22,136.42
o,2674.54,2798.69,124.15,125.65
r,2927.42,3081.21,153.79,128.72
d,3228.23,3364.95,136.72,147.02
1,3499.34,3647.83,148.5,134.39
2,3756.72,3884.03,127.31,108.89
3,4061.37,4232.46,171.09,177.34
