key,press_time,release_time,dwell_time,flight_time
s,0.0,101.96,101.96,0.0
e,264.71,403.79,139.08,162.75
c,549.25,647.42,98.17,145.46
u,811.08,935.52,124.43,163.66
r,960.52,1061.53,101.01,25.0
e,1159.16,1284.57,125.41,97.64
p,1435.63,1553.04,117.41,151.06
a,1661.97,1817.14,155.17,108.93
s,1867.98,1973.31,105.32,50.84
s,2060.42,2169.47,109.05,87.11
w,2327.22,2425.35,98.13,157.76
o,2573.03,2663.33,90.29,147.68
r,2799.99,2903.11,103.12,136.66
d,3073.7,3170.32,96.62,170.58
1,3273.33,3446.79,173.46,103.02
2,3582.81,3713.42,130.61,136.02
3,3870.74,3993.72,122.98,157.32
