key,press_time,release_time,dwell_time,flight_time
s,0.0,70.62,70.62,0.0
e,150.22,288.12,137.91,79.6
c,393.66,486.56,92.89,105.54
u,566.86,635.94,69.08,80.3
r,716.89,812.29,95.41,80.94
e,894.52,963.91,69.39,82.23
p,1043.52,1116.37,72.85,79.6
a,1190.75,1263.72,72.97,74.39
s,1371.54,1474.34,102.8,107.82
s,1576.2,1646.79,70.59,101.86
w,1749.7,1805.44,55.74,102.91
o,1881.0,1955.73,74.72,75.57
r,2098.32,2180.39,82.07,142.59
d,2255.21,2382.71,127.5,74.82
1,2516.15,2593.69,77.54,133.44
2,2694.75,2798.16,103.4,101.06
3,2906.4,3004.5,98.1,108.24
