key,press_time,release_time,dwell_time,flight_time
s,0.0,159.79,159.79,0.0
e,326.75,474.83,148.08,166.96
c,688.05,862.16,174.11,213.22
u,911.62,1169.98,258.36,49.47
r,1350.22,1511.27,161.05,180.23
e,1782.24,1998.2,215.95,270.97
p,2201.46,2426.14,224.68,203.27
a,2570.75,2751.36,180.61,144.61
s,2903.0,3125.71,222.71,151.64
s,3238.32,3370.84,132.52,112.61
w,3506.32,3766.07,259.76,135.48
o,3911.94,4106.06,194.12,145.86
r,4292.48,4516.97,224.48,186.42
d,4606.16,4818.0,211.83,89.2
1,4954.24,5196.8,242.56,136.25
2,5360.88,5554.52,193.64,164.08
3,5705.45,5911.68,206.23,150.93
