key,press_time,release_time,dwell_time,flight_time
s,0.0,154.64,154.64,0.0
e,429.41,625.82,196.4,274.77
c,814.75,1030.24,215.49,188.93
u,1223.41,1483.6,260.18,193.17
r,1742.77,1950.45,207.68,259.17
e,2219.25,2430.78,211.53,268.8
p,2739.82,3002.65,262.83,309.04
a,3251.72,3386.73,135.01,249.07
s,3493.16,3609.8,116.64,106.43
s,3829.42,3954.87,125.45,219.62
w,4160.55,4377.64,217.09,205.68
o,4626.92,4755.06,128.15,249.28
r,4952.32,5118.19,165.87,197.25
d,5347.43,5547.15,199.72,229.25
1,5799.88,5989.38,189.5,252.73
2,6214.31,6431.94,217.63,224.93
3,6710.76,6937.45,226.69,278.82
