key,press_time,release_time,dwell_time,flight_time
s,0.0,128.5,128.5,0.0
e,246.24,451.61,205.37,117.74
c,560.32,669.55,109.23,108.71
u,817.1,1018.97,201.86,147.55
r,1162.18,1357.96,195.79,143.21
e,1591.67,1694.4,102.73,233.7
p,1786.81,1939.53,152.72,92.41
a,2089.61,2228.47,138.87,150.08
s,2411.24,2551.68,140.43,182.77
s,2714.16,2874.6,160.44,162.49
w,3029.74,3148.55,118.81,155.14
o,3278.04,3431.98,153.94,129.49
r,3499.54,3624.74,125.19,67.56
d,3783.76,3924.58,140.81,159.03
1,4155.17,4331.38,176.21,230.59
2,4479.49,4629.36,149.87,148.11
3,4764.01,4896.14,132.13,134.65
