key,press_time,release_time,dwell_time,flight_time
s,0.0,144.78,144.78,0.0
e,205.44,358.21,152.77,60.65
c,483.21,625.8,142.59,125.0
u,778.29,871.73,93.44,152.49
r,1037.08,1178.03,140.95,165.35
e,1367.04,1513.55,146.51,189.01
p,1623.18,1780.18,156.99,109.64
a,1844.3,1991.22,146.91,64.13
s,2156.21,2278.79,122.58,165.0
s,2436.43,2505.6,69.17,157.64
w,2734.92,2831.99,97.07,229.32
o,2928.87,3063.62,134.75,96.89
r,3167.29,3316.49,149.2,103.67
d,3442.24,3569.39,127.15,125.76
1,3681.07,3829.04,147.97,111.68
2,3978.39,4157.72,179.33,149.35
3,4296.26,4450.62,154.36,138.54
