key,press_time,release_time,dwell_time,flight_time
s,0.0,89.21,89.21,0.0
e,189.51,280.74,91.23,100.3
c,520.76,647.01,126.25,240.02
u,787.19,916.8,129.61,140.19
r,1022.13,1131.69,109.56,105.33
e,1355.19,1452.78,97.59,223.49
p,1591.7,1707.01,115.31,138.92
a,1831.45,1996.03,164.58,124.45
s,2119.26,2251.59,132.32,123.23
s,2487.91,2596.78,108.87,236.32
w,2791.34,2956.24,164.9,194.56
o,3132.44,3238.39,105.95,176.19
r,3476.89,3594.24,117.35,238.5
d,3755.47,3854.59,99.13,161.23
1,4063.72,4172.82,109.11,209.12
2,4338.91,4470.05,131.14,166.09
3,4551.5,4708.01,156.51,81.45
