key,press_time,release_time,dwell_time,flight_time
s,0.0,100.98,100.98,0.0
e,207.52,330.91,123.39,106.54
c,399.74,477.88,78.14,68.83
u,545.51,628.61,83.1,67.62
r,693.73,758.21,64.48,65.13
e,867.4,927.68,60.29,109.18
p,1065.93,1208.67,142.74,138.25
a,1301.67,1408.96,107.29,93.0
s,1502.13,1588.71,86.58,93.17
s,1655.99,1739.5,83.51,67.28
w,1828.28,1894.53,66.25,88.79
o,1952.44,2053.93,101.49,57.91
r,2104.66,2181.11,76.45,50.73
d,2281.19,2338.86,57.68,100.08
1,2394.84,2506.25,111.41,55.98
2,2594.3,2655.02,60.72,88.05
3,2753.46,2880.37,126.91,98.44
