key,press_time,release_time,dwell_time,flight_time
s,0.0,261.91,261.91,0.0
e,467.81,661.52,193.71,205.9
c,898.96,1076.09,177.13,237.44
u,1269.1,1484.03,214.93,193.0
r,1779.01,1915.79,136.78,294.99
e,2108.42,2262.28,153.86,192.63
p,2408.43,2674.77,266.34,146.15
a,2902.37,3006.46,104.09,227.61
s,3212.91,3402.01,189.1,206.45
s,3507.89,3641.7,133.81,105.88
w,3958.92,4154.08,195.16,317.22
o,4465.61,4708.34,242.73,311.53
r,4831.69,5005.2,173.51,123.35
d,5137.74,5393.73,255.99,132.53
1,5480.3,5758.58,278.28,86.57
2,6048.82,6276.44,227.62,290.24
3,6425.85,6688.5,262.65,149.41
