key,press_time,release_time,dwell_time,flight_time
s,0.0,123.87,123.87,0.0
e,232.83,326.61,93.78,108.96
c,495.6,623.89,128.29,168.99
u,808.72,979.38,170.66,184.83
r,1270.52,1358.68,88.16,291.14
e,1485.64,1609.54,123.89,126.96
p,1800.5,1883.76,83.26,190.96
a,1978.75,2081.53,102.77,94.99
s,2260.89,2489.45,228.56,179.36
s,2606.57,2747.97,141.4,117.12
w,2782.52,2887.17,104.65,34.55
o,3061.86,3246.5,184.64,174.69
r,3377.96,3560.54,182.58,131.46
d,3900.74,3940.74,40.0,340.2
1,4174.21,4468.19,293.98,233.47
2,4591.09,4793.05,201.96,122.9
3,4928.1,5264.37,336.26,135.05
