key,press_time,release_time,dwell_time,flight_time
s,0.0,162.88,162.88,0.0
e,287.75,372.04,84.29,124.87
c,575.67,702.69,127.02,203.63
u,888.48,1052.37,163.89,185.79
r,1222.79,1365.4,142.61,170.42
e,1549.81,1763.18,213.37,184.41
p,1939.02,2160.32,221.29,175.85
a,2390.34,2583.6,193.26,230.03
s,2734.58,2845.56,110.98,150.98
s,2990.31,3121.63,131.32,144.75
w,3275.67,3375.62,99.96,154.03
o,3530.31,3730.46,200.15,154.68
r,3840.03,3953.27,113.24,109.57
d,4132.81,4280.5,147.69,179.54
1,4510.77,4695.09,184.31,230.27
2,4811.69,5003.73,192.04,116.6
3,5158.66,5297.1,138.44,154.92
