key,press_time,release_time,dwell_time,flight_time
s,0.0,89.03,89.03,0.0
e,188.49,249.32,60.83,99.46
c,326.13,418.3,92.18,76.81
u,532.45,604.32,71.87,114.14
r,688.72,786.08,97.36,84.4
e,869.27,976.78,107.51,83.19
p,1133.81,1224.87,91.06,157.03
a,1266.24,1355.36,89.12,41.37
s,1489.56,1562.65,73.1,134.2
s,1662.4,1725.12,62.72,99.74
w,1804.61,1908.76,104.15,79.49
o,2030.29,2084.45,54.16,121.53
r,2187.23,2297.31,110.07,102.79
d,2395.3,2464.29,68.99,97.99
1,2514.68,2647.91,133.23,50.4
2,2738.26,2851.76,113.5,90.35
3,2957.29,3101.94,144.65,105.52
