key,press_time,release_time,dwell_time,flight_time
s,0.0,105.43,105.43,0.0
e,313.98,554.63,240.65,208.55
c,634.47,759.89,125.41,79.84
u,1061.52,1165.92,104.4,301.63
r,1209.58,1271.0,61.42,43.67
e,1303.81,1532.3,228.5,32.81
p,1717.46,1848.47,131.01,185.16
a,1950.76,2082.03,131.28,102.29
s,2107.03,2247.44,140.41,25.0
s,2398.78,2543.49,144.7,151.34
w,2784.89,2927.51,142.62,241.41
o,3025.53,3203.2,177.67,98.02
r,3383.76,3527.3,143.54,180.56
d,3613.89,3653.89,40.0,86.58
1,3724.75,3816.27,91.52,70.87
2,3952.51,4170.14,217.63,136.24
3,4291.54,4564.69,273.15,121.4
