key,press_time,release_time,dwell_time,flight_time
s,0.0,40.68,40.68,0.0
e,132.03,203.16,71.13,91.35
c,317.57,387.85,70.28,114.41
u,509.95,573.37,63.41,122.1
r,671.59,804.01,132.43,98.22
e,922.11,983.9,61.8,118.09
p,1096.4,1198.85,102.45,112.5
a,1342.58,1427.35,84.76,143.73
s,1532.09,1578.04,45.95,104.75
s,1688.76,1734.23,45.47,110.72
w,1824.72,1918.15,93.43,90.48
o,2113.31,2199.65,86.34,195.16
r,2321.3,2392.65,71.35,121.65
d,2517.67,2592.74,75.07,125.03
1,2682.59,2790.03,107.45,89.85
2,2913.67,3018.83,105.15,123.64
3,3196.89,3270.21,73.32,178.06
