key,press_time,release_time,dwell_time,flight_time
s,0.0,73.24,73.24,0.0
e,132.03,198.82,66.79,58.78
c,255.58,321.48,65.91,56.76
u,409.37,460.78,51.4,87.89
r,540.67,599.15,58.48,79.89
e,692.24,749.23,56.99,93.09
p,854.21,912.75,58.54,104.98
a,1010.85,1079.92,69.08,98.1
s,1171.18,1241.89,70.71,91.26
s,1310.03,1385.36,75.33,68.14
w,1462.95,1538.38,75.43,77.58
o,1612.65,1682.39,69.74,74.27
r,1757.29,1815.48,58.18,74.91
d,1895.03,1955.63,60.6,79.55
1,2047.45,2110.15,62.7,91.82
2,2229.92,2303.0,73.08,119.77
3,2407.89,2496.51,88.62,104.89
