key,press_time,release_time,dwell_time,flight_time
m,1591.000,1667.100,76.100,199.100
y,1866.200,1919.400,53.200,1251.600
s,3171.000,3355.700,184.700,139.700
e,3495.400,3700.700,205.300,133.500
c,3834.200,3945.800,111.600,245.100
u,4190.900,4276.900,86.000,213.500
r,4490.400,4701.600,211.200,102.000
e,4803.600,5024.600,221.000,1942.200
p,6966.800,7035.900,69.100,91.600
a,7127.500,7288.500,161.000,178.300
s,7466.800,7581.700,114.900,71.000
s,7652.700,7752.100,99.400,389.300
w,8141.400,8263.100,121.700,243.200
o,8506.300,8582.100,75.800,337.000
r,8919.100,9087.100,168.000,144.000
d,9231.100,9366.000,134.900,274.000
1,9640.000,9802.000,162.000,102.400
2,9904.400,10049.300,144.900,164.000
3,10213.300,10399.700,186.400,0
