key,press_time,release_time,dwell_time,flight_time
s,0.0,60.04,60.04,0.0
e,152.04,227.71,75.67,92.0
c,319.28,376.24,56.96,91.57
u,426.11,503.78,77.67,49.87
r,594.45,672.02,77.57,90.67
e,762.17,835.89,73.72,90.15
p,936.74,1019.73,82.99,100.85
a,1115.87,1203.77,87.9,96.14
s,1278.94,1346.54,67.6,75.18
s,1429.37,1474.14,44.77,82.82
w,1546.93,1616.44,69.51,72.79
o,1717.98,1793.28,75.3,101.55
r,1881.41,1938.0,56.59,88.13
d,2019.03,2089.65,70.62,81.03
1,2205.25,2291.07,85.82,115.6
2,2354.78,2440.83,86.05,63.71
3,2531.71,2610.5,78.79,90.87
