key,press_time,release_time,dwell_time,flight_time
s,0.0,176.05,176.05,0.0
e,319.29,459.93,140.64,143.24
c,649.98,888.81,238.83,190.05
u,1113.01,1290.69,177.67,224.21
r,1380.06,1582.72,202.66,89.37
e,1689.29,1886.54,197.25,106.57
p,2117.71,2326.67,208.97,231.17
a,2516.61,2725.37,208.76,189.94
s,2986.99,3162.3,175.31,261.63
s,3375.98,3451.97,75.99,213.68
w,3668.3,3919.49,251.19,216.33
o,4117.34,4282.52,165.18,197.85
r,4477.26,4639.41,162.15,194.74
d,4780.19,4962.76,182.57,140.78
1,5153.22,5363.92,210.7,190.46
2,5535.34,5772.89,237.55,171.41
3,6061.0,6254.33,193.32,288.11
