key,press_time,release_time,dwell_time,flight_time
s,0.0,104.2,104.2,0.0
e,329.51,428.67,99.16,225.31
c,569.59,684.08,114.49,140.92
u,818.8,1009.97,191.17,134.72
r,1128.81,1208.1,79.29,118.84
e,1303.63,1474.16,170.53,95.53
p,1541.47,1672.27,130.8,67.31
a,1778.8,1977.14,198.34,106.53
s,2062.72,2169.78,107.06,85.58
s,2288.76,2412.84,124.08,118.98
w,2617.97,2821.43,203.46,205.13
o,3003.09,3137.14,134.05,181.66
r,3272.91,3406.81,133.9,135.78
d,3576.4,3729.16,152.76,169.58
1,3866.87,3994.12,127.25,137.71
2,4109.45,4326.77,217.33,115.33
3,4490.31,4662.62,172.31,163.54
