key,press_time,release_time,dwell_time,flight_time
s,0.0,75.82,75.82,0.0
e,203.7,292.8,89.1,127.88
c,421.64,497.42,75.78,128.84
u,601.47,673.37,71.9,104.05
r,796.94,870.9,73.96,123.56
e,972.15,1061.1,88.96,101.25
p,1169.2,1238.19,68.99,108.09
a,1349.71,1415.99,66.28,111.52
s,1487.73,1527.73,40.0,71.73
s,1613.14,1678.48,65.33,85.42
w,1771.7,1882.4,110.71,93.22
o,1987.95,2100.54,112.59,105.54
r,2227.0,2313.04,86.04,126.46
d,2443.33,2548.03,104.7,130.29
1,2650.76,2722.02,71.25,102.73
2,2748.94,2837.67,88.73,26.92
3,2910.44,3007.9,97.46,72.78
