key,press_time,release_time,dwell_time,flight_time
s,0.0,103.7,103.7,0.0
e,211.39,294.66,83.28,107.69
c,378.38,449.65,71.28,83.72
u,507.4,585.48,78.09,57.74
r,708.5,797.06,88.56,123.02
e,882.98,958.27,75.3,85.91
p,1041.6,1124.4,82.79,83.33
a,1169.81,1251.98,82.17,45.41
s,1355.17,1429.26,74.09,103.19
s,1497.22,1578.97,81.75,67.96
w,1681.6,1759.83,78.23,102.63
o,1876.58,1963.31,86.73,116.75
r,2072.17,2141.79,69.62,108.86
d,2210.87,2274.2,63.33,69.07
1,2354.73,2442.5,87.78,80.53
2,2536.22,2623.52,87.3,93.71
3,2682.61,2786.62,104.02,59.09
