key,press_time,release_time,dwell_time,flight_time
s,0.0,149.4,149.4,0.0
e,325.46,579.11,253.65,176.06
c,746.5,856.39,109.88,167.4
u,950.23,1187.33,237.11,93.84
r,1326.75,1442.36,115.62,139.42
e,1646.31,1814.25,167.93,203.95
p,1964.26,2174.09,209.83,150.01
a,2199.09,2366.45,167.36,25.0
s,2525.71,2676.58,150.88,159.25
s,2844.99,2991.2,146.21,168.4
w,3139.84,3279.71,139.87,148.65
o,3408.47,3534.17,125.7,128.76
r,3702.93,3856.24,153.31,168.76
d,3920.49,4066.92,146.43,64.25
1,4185.2,4343.05,157.85,118.28
2,4471.18,4649.76,178.58,128.13
3,4731.56,4875.9,144.34,81.8
