key,press_time,release_time,dwell_time,flight_time
s,0.0,130.15,130.15,0.0
e,208.99,315.35,106.36,78.84
c,414.73,522.94,108.22,99.37
u,631.58,780.85,149.27,108.64
r,864.78,961.11,96.33,83.93
e,1062.69,1169.51,106.82,101.58
p,1298.27,1444.55,146.28,128.76
a,1535.22,1653.01,117.79,90.67
s,1811.41,1878.61,67.2,158.41
s,2001.79,2093.11,91.32,123.18
w,2237.17,2351.41,114.24,144.06
o,2470.1,2585.19,115.08,118.69
r,2706.8,2826.74,119.94,121.61
d,2966.76,3037.51,70.75,140.01
1,3153.7,3292.07,138.36,116.2
2,3414.44,3581.02,166.58,122.37
3,3631.79,3757.24,125.45,50.77
