key,press_time,release_time,dwell_time,flight_time
s,0.0,42.68,42.68,0.0
e,120.76,192.53,71.78,78.08
c,284.35,356.23,71.88,91.82
u,419.76,521.44,101.67,63.53
r,614.18,682.77,68.58,92.75
e,796.4,882.73,86.32,113.64
p,975.11,1057.19,82.07,92.39
a,1143.41,1229.26,85.85,86.22
s,1300.65,1383.16,82.52,71.39
s,1479.58,1581.57,101.99,96.42
w,1703.51,1784.82,81.31,121.94
o,1889.6,1980.14,90.54,104.78
r,2100.75,2199.04,98.29,120.61
d,2318.54,2394.12,75.58,119.5
1,2462.35,2542.26,79.9,68.23
2,2627.17,2720.94,93.77,84.91
3,2812.38,2930.87,118.49,91.44
