key,press_time,release_time,dwell_time,flight_time
s,0.0,84.71,84.71,0.0
e,288.08,433.72,145.64,203.38
c,558.45,730.53,172.08,124.73
u,859.44,992.41,132.98,128.91
r,1107.02,1263.28,156.27,114.6
e,1350.74,1469.08,118.34,87.45
p,1552.13,1672.03,119.9,83.06
a,1779.93,1929.63,149.7,107.9
s,2056.88,2141.73,84.85,127.25
s,2254.43,2413.9,159.47,112.7
w,2588.35,2717.66,129.32,174.45
o,2842.24,2944.61,102.37,124.58
r,3025.28,3165.13,139.84,80.68
d,3310.16,3380.78,70.62,145.03
1,3559.37,3741.02,181.65,178.58
2,3831.64,3986.07,154.43,90.63
3,4170.16,4323.32,153.16,184.09
