key,press_time,release_time,dwell_time,flight_time
s,0.0,158.96,158.96,0.0
e,322.72,547.57,224.86,163.76
c,693.36,879.35,185.99,145.79
u,1097.54,1281.48,183.94,218.18
r,1357.26,1479.55,122.29,75.78
e,1576.18,1795.65,219.47,96.63
p,1952.62,2139.47,186.85,156.97
a,2357.45,2531.79,174.34,217.98
s,2734.66,2882.79,148.13,202.87
s,3011.13,3114.93,103.81,128.34
w,3278.37,3446.28,167.9,163.44
o,3571.51,3742.84,171.33,125.24
r,3876.85,4065.02,188.18,134.0
d,4233.28,4414.59,181.31,168.25
1,4659.74,4874.23,214.49,245.15
2,5039.21,5262.05,222.84,164.98
3,5438.52,5618.14,179.61,176.47
