key,press_time,release_time,dwell_time,flight_time
s,0.0,142.27,142.27,0.0
e,297.92,454.8,156.88,155.66
c,551.8,769.66,217.86,97.0
u,908.22,1104.41,196.18,138.56
r,1283.99,1435.76,151.77,179.58
e,1564.78,1741.7,176.92,129.02
p,1866.32,2107.27,240.96,124.61
a,2251.74,2410.8,159.06,144.46
s,2577.45,2781.58,204.13,166.65
s,2918.28,3074.25,155.97,136.7
w,3276.64,3488.53,211.88,202.4
o,3674.51,3814.49,139.99,185.98
r,3990.82,4187.85,197.03,176.33
d,4333.81,4505.43,171.62,145.96
1,4629.85,4822.52,192.67,124.42
2,4977.03,5186.04,209.01,154.51
3,5359.3,5600.37,241.08,173.26
