key,press_time,release_time,dwell_time,flight_time
s,0.0,158.02,158.02,0.0
e,321.83,482.85,161.02,163.81
c,644.44,802.34,157.9,161.59
u,984.22,1186.46,202.24,181.88
r,1352.03,1537.57,185.54,165.57
e,1795.68,1969.27,173.59,258.1
p,2142.78,2329.85,187.06,173.52
a,2442.5,2638.13,195.63,112.66
s,2763.14,2832.33,69.19,125.01
s,3027.18,3205.04,177.86,194.85
w,3403.41,3600.98,197.57,198.36
o,3750.0,3900.31,150.31,149.02
r,3953.21,4130.53,177.32,52.9
d,4188.85,4338.8,149.95,58.32
1,4408.67,4600.27,191.61,69.87
2,4737.67,4965.07,227.4,137.39
3,5049.37,5260.45,211.07,84.3
