key,press_time,release_time,dwell_time,flight_time
s,0.0,110.21,110.21,0.0
e,225.7,320.74,95.04,115.48
c,446.07,542.46,96.39,125.33
u,735.74,868.83,133.09,193.28
r,993.55,1082.62,89.07,124.72
e,1231.52,1361.54,130.02,148.9
p,1506.09,1645.23,139.13,144.55
a,1776.01,1893.55,117.54,130.79
s,1970.83,2098.42,127.59,77.28
s,2260.59,2379.69,119.1,162.17
w,2503.88,2629.51,125.63,124.19
o,2781.52,2912.26,130.75,152.0
r,3034.93,3180.82,145.89,122.67
d,3368.69,3534.6,165.91,187.88
1,3730.9,3881.01,150.11,196.3
2,4036.97,4215.54,178.57,155.96
3,4390.22,4549.58,159.37,174.68
