key,press_time,release_time,dwell_time,flight_time
s,0.0,60.72,60.72,0.0
e,163.04,226.09,63.05,102.31
c,311.96,361.85,49.89,85.87
u,442.95,511.0,68.05,81.1
r,605.26,653.22,47.96,94.26
e,758.98,808.95,49.97,105.76
p,922.22,976.05,53.83,113.27
a,1070.34,1127.56,57.22,94.29
s,1199.18,1247.45,48.26,71.63
s,1330.28,1390.84,60.56,82.83
w,1471.86,1540.43,68.57,81.02
o,1640.1,1726.77,86.67,99.67
r,1820.03,1881.39,61.36,93.26
d,1952.69,1992.69,40.0,71.3
1,2045.13,2121.36,76.23,52.44
2,2209.63,2276.73,67.1,88.27
3,2348.39,2418.64,70.25,71.66
