key,press_time,release_time,dwell_time,flight_time
s,0.0,180.23,180.23,0.0
e,320.77,439.92,119.15,140.54
c,471.48,594.0,122.52,31.56
u,736.43,920.31,183.88,142.43
r,1075.62,1273.27,197.65,155.31
e,1298.27,1423.81,125.54,25.0
p,1569.7,1721.63,151.93,145.89
a,1863.85,2091.55,227.69,142.22
s,2145.66,2344.93,199.27,54.11
s,2604.07,2764.59,160.52,259.15
w,2992.21,3062.93,70.73,227.62
o,3237.74,3391.44,153.7,174.8
r,3520.07,3660.41,140.34,128.63
d,3788.06,3881.24,93.19,127.65
1,4025.0,4251.42,226.41,143.76
2,4481.62,4586.38,104.76,230.2
3,4815.89,4972.0,156.11,229.52
