key,press_time,release_time,dwell_time,flight_time
s,0.0,79.31,79.31,0.0
e,151.78,238.56,86.77,72.47
c,317.33,404.07,86.74,78.78
u,498.85,614.46,115.61,94.78
r,728.92,837.85,108.93,114.46
e,936.08,1028.15,92.07,98.23
p,1114.93,1198.42,83.49,86.78
a,1289.86,1409.6,119.74,91.44
s,1509.92,1565.08,55.16,100.32
s,1694.01,1747.57,53.56,128.93
w,1844.03,1955.03,111.0,96.46
o,2105.88,2202.49,96.6,150.85
r,2308.68,2391.75,83.07,106.2
d,2468.06,2528.03,59.96,76.31
1,2675.68,2788.06,112.38,147.65
2,2905.79,3018.05,112.27,117.73
3,3107.0,3200.62,93.61,88.95
