key,press_time,release_time,dwell_time,flight_time
s,0.0,164.57,164.57,0.0
e,382.33,645.62,263.29,217.77
c,843.51,995.97,152.46,197.89
u,1157.95,1478.88,320.93,161.98
r,1706.03,1910.6,204.56,227.16
e,2072.15,2259.1,186.95,161.55
p,2354.97,2576.09,221.12,95.87
a,2700.37,2958.91,258.53,124.29
s,3037.27,3245.65,208.38,78.36
s,3477.85,3595.41,117.56,232.2
w,3802.62,3968.28,165.66,207.21
o,4132.2,4304.18,171.98,163.92
r,4479.89,4627.16,147.27,175.71
d,4764.55,4947.88,183.34,137.39
1,5126.77,5328.76,201.99,178.89
2,5534.67,5780.95,246.28,205.91
3,5997.59,6185.14,187.55,216.64
