key,press_time,release_time,dwell_time,flight_time
s,0.0,146.68,146.68,0.0
e,287.02,457.4,170.38,140.34
c,757.32,881.35,124.03,299.92
u,1043.49,1171.0,127.52,162.14
r,1341.2,1521.78,180.58,170.2
e,1686.93,1929.33,242.4,165.15
p,2079.06,2199.65,120.59,149.73
a,2390.72,2547.67,156.96,191.06
s,2646.85,2842.36,195.51,99.18
s,3009.11,3266.85,257.74,166.74
w,3482.63,3717.51,234.89,215.78
o,3923.29,4082.33,159.05,205.77
r,4250.18,4418.16,167.97,167.85
d,4531.48,4776.37,244.89,113.32
1,5005.57,5271.26,265.69,229.2
2,5418.31,5683.28,264.97,147.05
3,5799.13,6060.21,261.07,115.85
