key,press_time,release_time,dwell_time,flight_time
s,0.0,70.63,70.63,0.0
e,170.5,256.17,85.67,99.87
c,353.39,422.1,68.71,97.22
u,546.91,645.9,98.99,124.81
r,786.17,883.07,96.9,140.26
e,983.89,1091.98,108.09,100.82
p,1165.48,1271.89,106.42,73.5
a,1352.18,1392.18,40.0,80.29
s,1500.63,1589.23,88.59,108.45
s,1704.03,1770.53,66.51,114.8
w,1837.27,1901.02,63.75,66.73
o,1999.54,2064.1,64.56,98.53
r,2185.29,2261.26,75.97,121.19
d,2365.71,2444.17,78.46,104.45
1,2521.9,2619.63,97.74,77.73
2,2690.36,2796.58,106.23,70.72
3,2892.46,2991.05,98.59,95.88
