key,press_time,release_time,dwell_time,flight_time
s,0.0,65.33,65.33,0.0
e,156.58,210.62,54.04,91.25
c,326.77,444.33,117.56,116.15
u,538.77,644.75,105.97,94.44
r,798.2,884.59,86.39,153.45
e,992.24,1077.4,85.16,107.66
p,1169.47,1273.78,104.3,92.07
a,1356.84,1445.04,88.2,83.06
s,1527.24,1608.88,81.64,82.2
s,1720.09,1813.15,93.06,111.21
w,1947.41,2010.24,62.84,134.26
o,2112.72,2193.59,80.88,102.47
r,2301.87,2386.01,84.14,108.28
d,2507.46,2613.8,106.34,121.45
1,2737.97,2837.41,99.44,124.18
2,2936.52,3014.0,77.48,99.11
3,3125.33,3238.18,112.85,111.34
