key,press_time,release_time,dwell_time,flight_time
s,0.0,273.53,273.53,0.0
e,490.59,691.5,200.91,217.07
c,891.63,1092.85,201.23,200.13
u,1339.98,1668.21,328.23,247.12
r,1954.92,2224.42,269.5,286.71
e,2329.53,2613.7,284.17,105.11
p,2916.39,3187.91,271.52,302.69
a,3483.11,3670.38,187.27,295.2
s,3865.01,4034.85,169.83,194.63
s,4245.08,4448.09,203.01,210.23
w,4653.45,4978.61,325.17,205.36
o,5253.85,5467.95,214.09,275.24
r,5757.05,5937.57,180.52,289.11
d,6307.55,6614.21,306.67,369.97
1,6783.01,6889.34,106.34,168.79
2,7087.84,7394.03,306.19,198.5
3,7535.54,7734.69,199.15,141.51
