key,press_time,release_time,dwell_time,flight_time
s,0.0,71.31,71.31,0.0
e,207.77,281.4,73.63,136.46
c,404.25,487.1,82.85,122.85
u,601.3,641.3,40.0,114.19
r,778.92,830.18,51.26,137.62
e,992.2,1056.38,64.18,162.03
p,1202.41,1275.25,72.84,146.02
a,1391.86,1482.97,91.11,116.61
s,1606.64,1667.94,61.29,123.67
s,1765.98,1855.4,89.42,98.05
w,1973.62,2078.67,105.04,118.22
o,2144.91,2213.1,68.19,66.25
r,2280.75,2366.67,85.91,67.66
d,2462.99,2544.62,81.63,96.32
1,2655.25,2734.68,79.43,110.63
2,2856.68,2963.39,106.72,121.99
3,3064.6,3155.96,91.35,101.21
