key,press_time,release_time,dwell_time,flight_time
s,0.0,213.03,213.03,0.0
e,340.72,465.58,124.86,127.68
c,732.32,777.6,45.29,266.74
u,869.5,995.55,126.05,91.89
r,1128.8,1323.06,194.26,133.25
e,1460.82,1549.5,88.67,137.76
p,1583.73,1864.49,280.76,34.23
a,2035.63,2224.96,189.33,171.14
s,2389.49,2559.28,169.8,164.53
s,2787.47,2842.65,55.19,228.18
w,2948.71,3055.3,106.58,106.06
o,3149.91,3378.12,228.21,94.61
r,3544.34,3726.23,181.9,166.21
d,3832.03,3881.13,49.1,105.8
1,4004.37,4093.42,89.05,123.24
2,4197.34,4386.91,189.57,103.92
3,4654.34,4900.67,246.33,267.43
