key,press_time,release_time,dwell_time,flight_time
s,0.0,108.95,108.95,0.0
e,277.46,417.53,140.07,168.51
c,559.06,667.73,108.67,141.53
u,807.34,922.49,115.15,139.61
r,991.43,1087.6,96.18,68.94
e,1237.97,1353.19,115.22,150.37
p,1521.09,1642.21,121.12,167.9
a,1777.73,1938.52,160.79,135.52
s,2064.05,2186.58,122.53,125.53
s,2312.4,2425.57,113.16,125.82
w,2556.54,2652.12,95.58,130.97
o,2813.62,2897.61,83.99,161.5
r,2966.42,3066.63,100.21,68.81
d,3173.05,3283.07,110.02,106.42
1,3494.11,3622.27,128.16,211.04
2,3723.56,3838.55,114.98,101.29
3,3977.42,4109.17,131.75,138.87
