key,press_time,release_time,dwell_time,flight_time
s,0.0,68.09,68.09,0.0
e,135.64,212.02,76.38,67.55
c,293.35,364.59,71.25,81.33
u,456.43,521.99,65.56,91.84
r,604.47,672.02,67.54,82.48
e,748.85,826.05,77.2,76.83
p,911.23,1007.61,96.38,85.18
a,1095.33,1160.7,65.38,87.72
s,1242.01,1315.43,73.42,81.31
s,1407.05,1485.59,78.54,91.62
w,1576.91,1657.55,80.64,91.32
o,1751.44,1826.64,75.2,93.89
r,1898.7,1976.71,78.02,72.06
d,2061.63,2124.36,62.73,84.92
1,2209.51,2309.93,100.42,85.15
2,2375.43,2443.01,67.58,65.5
3,2532.26,2615.49,83.22,89.26
